id,total_inflow,total_outflow,net_flow,inflow_2006,outflow_2006,net_flow_2006,inflow_2007,outflow_2007,net_flow_2007,inflow_2008,outflow_2008,net_flow_2008,inflow_2009,outflow_2009,net_flow_2009,inflow_2010,outflow_2010,net_flow_2010,inflow_2011,outflow_2011,net_flow_2011,inflow_2012,outflow_2012,net_flow_2012,inflow_2013,outflow_2013,net_flow_2013,inflow_2014,outflow_2014,net_flow_2014,inflow_2015,outflow_2015,net_flow_2015
36083,183731.07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,2300,181431.07,0,181431.07,0,0,0,0,0,0
36087,2055862.09,,,0,0,0,324328,0,324328,139906.43,0,139906.43,105519,0,105519,15722.5,0,15722.5,1072852.26,0,1072852.26,355139.65,0,355139.65,0,0,0,42394.25,0,42394.25,0,0,0
36089,6500,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,6500,0,0,0
36109,105922.08,,,0,0,0,0,0,0,0,0,0,0,0,0,69975,0,69975,13825,0,13825,4709,0,4709,0,0,0,17413.08,0,17413.08,0,0,0
36115,10774,,,0,0,0,0,0,0,0,0,0,0,0,0,10774,0,10774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37001,6991178.53,,,1612,0,1612,20680,0,20680,0,0,0,99434,0,99434,37692.5,0,37692.5,83525.03,0,83525.03,22290,0,22290,47455,0,47455,2135300,0,2135300,4543190,0,4543190
37011,21737,,,0,0,0,21737,0,21737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37013,149902.08,,,0,0,0,115419,0,115419,11876.92,0,11876.92,2020.74,0,2020.74,8119.92,0,8119.92,2500,0,2500,3429.33,0,3429.33,3429.33,0,3429.33,3106.84,0,3106.84,0,0,0
37023,17741,,,0,0,0,0,0,0,0,0,0,17741,0,17741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37025,2274,,,0,0,0,0,0,0,2274,0,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37039,249,,,0,0,0,0,0,0,0,0,0,249,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37041,116006.05,,,0,0,0,0,0,0,0,0,0,0,0,0,4340.9,0,4340.9,22285.28,0,22285.28,47851.12,0,47851.12,22917.49,0,22917.49,18611.26,0,18611.26,0,0,0
37053,13672773.64,,,24997.59,0,24997.59,1308586.74,0,1308586.74,532217.45,0,532217.45,97116.96,0,97116.96,4836467.58,0,4836467.58,3595612.76,0,3595612.76,3091309.05,0,3091309.05,111039.88,0,111039.88,75425.63,0,75425.63,0,0,0
37057,1519533.89,,,0,0,0,52618,0,52618,0,0,0,4951,0,4951,483683.05,0,483683.05,0,0,0,9659.1,0,9659.1,9659.1,0,9659.1,359995.64,0,359995.64,598968,0,598968
37073,38973,,,0,0,0,10727,0,10727,11570,0,11570,0,0,0,0,0,0,0,0,0,16676,0,16676,0,0,0,0,0,0,0,0,0
37077,8115.1,,,0,0,0,0,0,0,680,0,680,680,0,680,6075.1,0,6075.1,0,0,0,680,0,680,0,0,0,0,0,0,0,0,0
37085,50423.7,,,0,0,0,0,0,0,0,0,0,0,0,0,18243,0,18243,21600,0,21600,13956.75,0,13956.75,-7888.65,0,-7888.65,0,0,0,4512.6,0,4512.6
37087,789283.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689021.1,0,689021.1,100262.5,0,100262.5
37089,85860.73,,,11525,0,11525,13813,0,13813,7567,0,7567,14153.25,0,14153.25,5297,0,5297,26179.48,0,26179.48,3483,0,3483,3843,0,3843,0,0,0,0,0,0
37091,5800,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800,0,5800,0,0,0,0,0,0,0,0,0
37101,13308,,,0,0,0,0,0,0,0,0,0,0,0,0,13308,0,13308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37109,616787.94,,,0,0,0,352697,0,352697,70000,0,70000,81895.98,0,81895.98,0,0,0,0,0,0,0,0,0,37524.96,0,37524.96,74670,0,74670,0,0,0
37137,27966,,,0,0,0,27966,0,27966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37147,20844730.57,,,331730,0,331730,5360622,0,5360622,2744970,0,2744970,3349698.45,0,3349698.45,1195473.01,0,1195473.01,5092175,0,5092175,502312.75,0,502312.75,612651.16,0,612651.16,1583490.02,0,1583490.02,71608.18,0,71608.18
37151,85162.49,,,0,0,0,22084,0,22084,5085.34,0,5085.34,0,0,0,13065.92,0,13065.92,0,0,0,3239.04,0,3239.04,20529.19,0,20529.19,21159,0,21159,0,0,0
37155,2549236.79,,,0,0,0,2307127,0,2307127,0,0,0,217534.77,0,217534.77,0,0,0,24575.02,0,24575.02,0,0,0,0,0,0,0,0,0,0,0,0
37157,5835,,,0,0,0,0,0,0,5835,0,5835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37165,30898.44,,,0,0,0,0,0,0,0,0,0,0,0,0,30898.44,0,30898.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37167,146732.6,,,0,0,0,0,0,0,0,0,0,117469.89,0,117469.89,29281.76,0,29281.76,0,0,0,-19.05,0,-19.05,0,0,0,0,0,0,0,0,0
37171,85616,,,5596,0,5596,0,0,0,52326,0,52326,0,0,0,5100,0,5100,14221,0,14221,0,0,0,8373,0,8373,0,0,0,0,0,0
37179,1123517.18,,,0,0,0,210940.6,0,210940.6,601843.76,0,601843.76,14179.48,0,14179.48,13288.36,0,13288.36,90368.42,0,90368.42,8443.2,0,8443.2,172821.36,0,172821.36,11632,0,11632,0,0,0
37189,225732.06,,,0,0,0,0,0,0,49218,0,49218,18450.85,0,18450.85,0,0,0,25763.21,0,25763.21,0,0,0,88200,0,88200,22050,0,22050,22050,0,22050
37195,25883,,,0,0,0,2970,0,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22913,0,22913,0,0,0,0,0,0
37197,14723.27,,,0,0,0,0,0,0,0,0,0,0,0,0,14723.27,0,14723.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38017,122965.18,,,0,0,0,30428,0,30428,2785,0,2785,15042,0,15042,58797.28,0,58797.28,3184.76,0,3184.76,0,0,0,12728.14,0,12728.14,0,0,0,0,0,0
38025,6675549.05,,,0,0,0,0,0,0,0,0,0,0,0,0,23108.8,0,23108.8,2013589.4,0,2013589.4,2246405.31,0,2246405.31,2392445.54,0,2392445.54,0,0,0,0,0,0
38053,317030,,,46169,0,46169,270861,0,270861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38055,1336525.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336525.4,0,1336525.4,0,0,0,0,0,0
39003,29223.71,,,0,0,0,0,0,0,1499,0,1499,0,0,0,27724.71,0,27724.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39009,33050.8,,,0,0,0,9880,0,9880,0,0,0,11335.6,0,11335.6,11835.2,0,11835.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39011,192824.97,,,0,0,0,10814,0,10814,0,0,0,0,0,0,3702.97,0,3702.97,0,0,0,178308,0,178308,0,0,0,0,0,0,0,0,0
39013,114434,,,0,0,0,0,0,0,114434,0,114434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39017,23765,,,0,0,0,7987,0,7987,0,0,0,0,0,0,7946,0,7946,7832,0,7832,0,0,0,0,0,0,0,0,0,0,0,0
39029,46451.7,,,0,0,0,10826,0,10826,0,0,0,0,0,0,29928,0,29928,5697.7,0,5697.7,0,0,0,0,0,0,0,0,0,0,0,0
39037,152481.29,,,4475,0,4475,16680,0,16680,37449.46,0,37449.46,52080.4,0,52080.4,0,0,0,41796.43,0,41796.43,0,0,0,0,0,0,0,0,0,0,0,0
39041,838101.59,,,11526,0,11526,3159,0,3159,143520,0,143520,70350.5,0,70350.5,89015.25,0,89015.25,87166.41,0,87166.41,93953.41,0,93953.41,339411.02,0,339411.02,0,0,0,0,0,0
39045,4253,,,0,0,0,0,0,0,4253,0,4253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39055,17212,,,0,0,0,0,0,0,0,0,0,0,0,0,17212,0,17212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39063,1315106,,,92879,0,92879,1222227,0,1222227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39069,40000,,,0,0,0,40000,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39077,64619,,,0,0,0,0,0,0,21999,0,21999,0,0,0,0,0,0,42620,0,42620,0,0,0,0,0,0,0,0,0,0,0,0
39081,41250,,,0,0,0,0,0,0,0,0,0,41250,0,41250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39087,140250,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62900,0,62900,77350,0,77350,0,0,0,0,0,0,0,0,0
39091,2474575.64,,,-30887,0,-30887,30823,0,30823,259395,0,259395,329320.85,0,329320.85,911768.1,0,911768.1,227295.69,0,227295.69,712000,0,712000,34860,0,34860,0,0,0,0,0,0
39093,174648.79,,,0,0,0,4860,0,4860,29097,0,29097,16908,0,16908,49904.64,0,49904.64,3120,0,3120,28901.94,0,28901.94,41857.21,0,41857.21,0,0,0,0,0,0
39103,1844762.24,,,78523,0,78523,684780,0,684780,814799,0,814799,184193.29,0,184193.29,42656,0,42656,31582.95,0,31582.95,1428,0,1428,6800,0,6800,0,0,0,0,0,0
39107,16856.22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16856.22,0,16856.22,0,0,0,0,0,0,0,0,0,0,0,0
39139,104455,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31740,0,31740,0,0,0,72715,0,72715,0,0,0,0,0,0
39147,14634,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3849,0,3849,10785,0,10785,0,0,0,0,0,0,0,0,0
39153,1322438.81,,,23311,0,23311,583737,0,583737,218748.7,0,218748.7,130114.62,0,130114.62,119112.28,0,119112.28,39119.42,0,39119.42,103819.58,0,103819.58,104476.21,0,104476.21,0,0,0,0,0,0
39157,38266.28,,,0,0,0,0,0,0,13886,0,13886,2920.38,0,2920.38,12709.9,0,12709.9,1615,0,1615,5785,0,5785,1350,0,1350,0,0,0,0,0,0
39159,84398.7,,,0,0,0,0,0,0,0,0,0,0,0,0,78748.7,0,78748.7,0,0,0,5650,0,5650,0,0,0,0,0,0,0,0,0
39161,3595.95,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595.95,0,3595.95,0,0,0,0,0,0,0,0,0,0,0,0
39169,136317.49,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127493.49,0,127493.49,0,0,0,8824,0,8824,0,0,0,0,0,0
39171,29020,,,17700,0,17700,0,0,0,6422,0,6422,0,0,0,4398,0,4398,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0
39173,154.77,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.77,0,154.77,0,0,0,0,0,0,0,0,0,0,0,0
40001,692442.67,,,491051,0,491051,290888,0,290888,303595.2,0,303595.2,-1337.68,0,-1337.68,-324909.03,0,-324909.03,0,0,0,-66844.82,0,-66844.82,0,0,0,0,0,0,0,0,0
40009,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40017,824088.43,,,0,0,0,5720,0,5720,0,0,0,0,0,0,0,0,0,818368.43,0,818368.43,0,0,0,0,0,0,0,0,0,0,0,0
40027,351541.2,,,0,0,0,0,0,0,7100,0,7100,0,0,0,0,0,0,0,0,0,49612.8,0,49612.8,294828.4,0,294828.4,0,0,0,0,0,0
40099,73878,,,0,0,0,0,0,0,73878,0,73878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40115,11227548.27,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793203.89,0,1793203.89,5504266.71,0,5504266.71,3930077.67,0,3930077.67,0,0,0,0,0,0
40119,5787326.32,,,0,0,0,28220,0,28220,36640,0,36640,118435.36,0,118435.36,0,0,0,0,0,0,1258665.51,0,1258665.51,4345365.45,0,4345365.45,0,0,0,0,0,0
41007,4708,,,0,0,0,0,0,0,4708,0,4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41009,2975,,,0,0,0,2975,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41017,11058,,,0,0,0,0,0,0,5862,0,5862,0,0,0,0,0,0,5196,0,5196,0,0,0,0,0,0,0,0,0,0,0,0
41033,98309.58,,,0,0,0,34012,0,34012,29235.8,0,29235.8,0,0,0,35061.78,0,35061.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41039,161317.38,,,5124,0,5124,478,0,478,3684,0,3684,0,0,0,0,0,0,23940,0,23940,55015,0,55015,73076.38,0,73076.38,0,0,0,0,0,0
41041,13290,,,0,0,0,0,0,0,13290,0,13290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41043,6647,,,0,0,0,0,0,0,0,0,0,6647,0,6647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41071,26208898.64,,,447638,0,447638,295336,0,295336,56203,0,56203,345753.98,0,345753.98,7687213,0,7687213,7243869.5,0,7243869.5,4813794.95,0,4813794.95,5319090.21,0,5319090.21,0,0,0,0,0,0
42005,2334815.34,,,0,0,0,0,0,0,0,0,0,0,0,0,568562.4,0,568562.4,1240473.01,0,1240473.01,238888.48,0,238888.48,286891.45,0,286891.45,0,0,0,0,0,0
42011,7872090.29,,,0,0,0,444394,0,444394,50905.03,0,50905.03,424852,0,424852,4061.46,0,4061.46,6417.8,0,6417.8,1524899,0,1524899,1058960.23,0,1058960.23,2482171.77,0,2482171.77,1875429,0,1875429
42019,19246.33,,,0,0,0,0,0,0,0,0,0,2265.97,0,2265.97,16980.36,0,16980.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42035,124336.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124336.3,0,124336.3,0,0,0,0,0,0,0,0,0,0,0,0
42039,47500,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47500,0,47500
42051,63513.48,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6128.48,0,6128.48,0,0,0,0,0,0,57385,0,57385,0,0,0
42057,-133009,,,0,0,0,-133009,0,-133009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42061,3680,,,0,0,0,3680,0,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42063,62420.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30752,0,30752,17844.24,0,17844.24,0,0,0,13824.46,0,13824.46,0,0,0
42073,318245.34,,,0,0,0,0,0,0,0,0,0,0,0,0,300685.02,0,300685.02,17560.32,0,17560.32,0,0,0,0,0,0,0,0,0,0,0,0
42077,4241559.51,,,1020142,0,1020142,885665.91,0,885665.91,542425.03,0,542425.03,280576.38,0,280576.38,465132.18,0,465132.18,381767.12,0,381767.12,318246,0,318246,306851.54,0,306851.54,40753.35,0,40753.35,0,0,0
42087,739004,,,731300,0,731300,7554,0,7554,0,0,0,0,0,0,0,0,0,0,0,0,150,0,150,0,0,0,0,0,0,0,0,0
42097,145258.9,,,0,0,0,0,0,0,0,0,0,5979.99,0,5979.99,54456.72,0,54456.72,22019.05,0,22019.05,32858,0,32858,13413.74,0,13413.74,16531.4,0,16531.4,0,0,0
42107,3217.5,,,0,0,0,3900,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,-682.5,0,-682.5,0,0,0,0,0,0,0,0,0
42111,61691.71,,,0,0,0,23701,0,23701,18740,0,18740,0,0,0,0,0,0,0,0,0,0,0,0,19250.71,0,19250.71,0,0,0,0,0,0
42121,6080,,,0,0,0,0,0,0,0,0,0,6080,0,6080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42125,532788.3,,,45083,0,45083,227472,0,227472,15215,0,15215,12079.9,0,12079.9,56174.91,0,56174.91,8250,0,8250,152845.85,0,152845.85,15667.64,0,15667.64,0,0,0,0,0,0
45007,37852.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19577,0,19577,18380.25,0,18380.25,-105,0,-105,0,0,0
45011,39965.03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39965.03,0,39965.03,0,0,0,0,0,0,0,0,0
45021,3633,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633,0,3633,0,0,0,0,0,0,0,0,0,0,0,0
45031,18746.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18746.4,0,18746.4,0,0,0
45033,16156,,,0,0,0,16156,0,16156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45047,1088600,,,0,0,0,150000,0,150000,150000,0,150000,0,0,0,156840,0,156840,159840,0,159840,162840,0,162840,158520,0,158520,150560,0,150560,0,0,0
45053,9629,,,0,0,0,9629,0,9629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500.3,0,14500.3,-14500.3,0,-14500.3,0,0,0
45055,8946.7,,,0,0,0,2500,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,6446.7,0,6446.7,0,0,0,0,0,0,0,0,0
45077,26452.24,,,0,0,0,20274,0,20274,0,0,0,0,0,0,0,0,0,6178.24,0,6178.24,0,0,0,0,0,0,0,0,0,0,0,0
45081,8400,,,8400,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46081,28707,,,0,0,0,0,0,0,0,0,0,0,0,0,28707,0,28707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46099,288060,,,0,0,0,0,0,0,0,0,0,0,0,0,100601.36,0,100601.36,37680.73,0,37680.73,73120.12,0,73120.12,76657.79,0,76657.79,0,0,0,0,0,0
46103,20460,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20460,0,20460,0,0,0,0,0,0,0,0,0,0,0,0
47001,42986526.68,,,11527112,0,11527112,12318229,0,12318229,2410697.04,0,2410697.04,12625034.82,0,12625034.82,0,0,0,2913317.4,0,2913317.4,-270179.51,0,-270179.51,1462315.93,0,1462315.93,0,0,0,0,0,0
47005,214462.5,,,0,0,0,210223,0,210223,0,0,0,0,0,0,0,0,0,4239.5,0,4239.5,0,0,0,0,0,0,0,0,0,0,0,0
47017,5308,,,5128,0,5128,180,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47031,1448074.29,,,0,0,0,4830,0,4830,266150.16,0,266150.16,266150.16,0,266150.16,301817.81,0,301817.81,287976,0,287976,321150.16,0,321150.16,0,0,0,0,0,0,0,0,0
47035,94900,,,0,0,0,0,0,0,0,0,0,94900,0,94900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47041,3823,,,0,0,0,3823,0,3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47043,10142.14,,,2026,0,2026,0,0,0,0,0,0,0,0,0,8116.14,0,8116.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47047,398003.3,,,0,0,0,6050,0,6050,74735,0,74735,31170,0,31170,170378,0,170378,93016.3,0,93016.3,7505,0,7505,15149,0,15149,0,0,0,0,0,0
47051,81000,,,0,0,0,0,0,0,21000,0,21000,60000,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47055,135286.41,,,0,0,0,0,0,0,26328.75,0,26328.75,26196.72,0,26196.72,27170.66,0,27170.66,22076.78,0,22076.78,29773.4,0,29773.4,3740.1,0,3740.1,0,0,0,0,0,0
47071,283208,,,0,0,0,0,0,0,0,0,0,0,0,0,283208,0,283208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47081,130424.91,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13702.93,0,13702.93,116721.98,0,116721.98,0,0,0,0,0,0
47091,101971,,,0,0,0,9076,0,9076,0,0,0,52000,0,52000,0,0,0,0,0,0,0,0,0,40895,0,40895,0,0,0,0,0,0
47093,17872099.28,,,431591,0,431591,4777237,0,4777237,2445977.11,0,2445977.11,3234275.44,0,3234275.44,3359516.94,0,3359516.94,1662830.91,0,1662830.91,1371135.1,0,1371135.1,589535.78,0,589535.78,0,0,0,0,0,0
47099,187.26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.26,0,187.26,0,0,0,0,0,0,0,0,0
47105,162012,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162012,0,162012,0,0,0,0,0,0,0,0,0,0,0,0
47107,18007.8,,,0,0,0,0,0,0,0,0,0,18007.8,0,18007.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47119,6000,,,0,0,0,6000,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47125,4545,,,0,0,0,-705,0,-705,0,0,0,0,0,0,0,0,0,5250,0,5250,0,0,0,0,0,0,0,0,0,0,0,0
47141,4050,,,0,0,0,0,0,0,4050,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47145,70911,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26236,0,26236,44675,0,44675,0,0,0,0,0,0,0,0,0
47147,4990,,,0,0,0,4990,0,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47151,41614.04,,,0,0,0,0,0,0,0,0,0,41614.04,0,41614.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47173,62383.31,,,0,0,0,0,0,0,0,0,0,62383.31,0,62383.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47177,122400,,,0,0,0,0,0,0,0,0,0,0,0,0,12100,0,12100,113400,0,113400,-3100,0,-3100,0,0,0,0,0,0,0,0,0
47187,1914778.84,,,0,0,0,68330,0,68330,13960,0,13960,98099.48,0,98099.48,1505018.97,0,1505018.97,22358.81,0,22358.81,115953.73,0,115953.73,91057.85,0,91057.85,0,0,0,0,0,0
47189,34070,,,0,0,0,0,0,0,0,0,0,11970,0,11970,22100,0,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48007,112365,,,0,0,0,0,0,0,112365,0,112365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48039,22575,,,0,0,0,0,0,0,0,0,0,22575,0,22575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48041,499133.56,,,0,0,0,49998,0,49998,34877,0,34877,3009.04,0,3009.04,19404,0,19404,17498,0,17498,182586.52,0,182586.52,191761,0,191761,0,0,0,0,0,0
48051,8379.37,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8379.37,0,8379.37,0,0,0,0,0,0
48061,459115.51,,,0,0,0,0,0,0,4200,0,4200,0,0,0,0,0,0,0,0,0,-84.49,0,-84.49,455000,0,455000,0,0,0,0,0,0
48091,2290222.44,,,288685,0,288685,958398,0,958398,382297.45,0,382297.45,656991.99,0,656991.99,0,0,0,0,0,0,0,0,0,3850,0,3850,0,0,0,0,0,0
48099,35133.78,,,0,0,0,0,0,0,0,0,0,0,0,0,35133.78,0,35133.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48139,131866.89,,,0,0,0,0,0,0,26051,0,26051,46368.04,0,46368.04,40409.2,0,40409.2,0,0,0,19038.65,0,19038.65,0,0,0,0,0,0,0,0,0
48147,37786,,,0,0,0,0,0,0,37786,0,37786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48149,33334,,,0,0,0,33334,0,33334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48157,495137.21,,,0,0,0,48479,0,48479,25402,0,25402,44741,0,44741,304471.9,0,304471.9,72048.46,0,72048.46,0,0,0,-5.15,0,-5.15,0,0,0,0,0,0
48167,17940,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17940,0,17940,0,0,0,0,0,0,0,0,0
48187,373946.88,,,0,0,0,0,0,0,0,0,0,18332,0,18332,24382.68,0,24382.68,9107.4,0,9107.4,26603.29,0,26603.29,295521.51,0,295521.51,0,0,0,0,0,0
48209,16488.77,,,0,0,0,0,0,0,0,0,0,0,0,0,16488.77,0,16488.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48211,47586,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47586,0,47586,0,0,0,0,0,0,0,0,0
48215,3872,,,0,0,0,0,0,0,3872,0,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48231,4000,,,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48245,87545,,,0,0,0,47295,0,47295,20125,0,20125,0,0,0,20125,0,20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48259,95782,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95782,0,95782,0,0,0,0,0,0,0,0,0
48291,6204.05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6204.05,0,6204.05,0,0,0,0,0,0,0,0,0
48303,915458.2,,,0,0,0,0,0,0,0,0,0,472342.42,0,472342.42,230868.11,0,230868.11,0,0,0,212247.67,0,212247.67,0,0,0,0,0,0,0,0,0
48339,954392.69,,,51470,0,51470,0,0,0,0,0,0,178150,0,178150,182000,0,182000,303234,0,303234,96705.42,0,96705.42,142833.27,0,142833.27,0,0,0,0,0,0
48363,53465,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53465,0,53465,0,0,0,0,0,0,0,0,0,0,0,0
48397,10961.64,,,0,0,0,6495,0,6495,4466.64,0,4466.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48423,38294,,,1612,0,1612,7500,0,7500,1660,0,1660,3226,0,3226,16796,0,16796,7500,0,7500,0,0,0,0,0,0,0,0,0,0,0,0
48447,180908.76,,,0,0,0,0,0,0,0,0,0,0,0,0,180908.76,0,180908.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48469,3254,,,0,0,0,3254,0,3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48493,5547.07,,,3073,0,3073,0,0,0,344,0,344,374,0,374,688.25,0,688.25,0,0,0,344.25,0,344.25,723.57,0,723.57,0,0,0,0,0,0
49005,13390,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13390,0,13390,0,0,0,0,0,0,0,0,0
49021,178163.29,,,0,0,0,0,0,0,0,0,0,0,0,0,178163.29,0,178163.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
